,index,start,end,text,speaker,speaker_confidence,version_country,version_season,season,episode,episode_id,subtitle_index,start_time,end_time,speaker_label,subtitle_text,word_count
762,763,1792.557,1794.058,Yes!,UNKNOWN,0.0,US,US01,1,1,S01E01,763,1792.557,1794.058,UNKNOWN,Yes!,1
763,764,1795.66,1797.662,"JEFF: Guys, great competition.",SPEAKER_06,0.6581249999999272,US,US01,1,1,S01E01,764,1795.66,1797.662,SPEAKER_06,"JEFF: Guys, great competition.",4
764,765,1797.662,1799.164,Really close.,SPEAKER_06,1.5019999999999527,US,US01,1,1,S01E01,765,1797.662,1799.164,SPEAKER_06,Really close.,2
765,766,1799.164,1802.167,"Pagong, you get
fire in the form",SPEAKER_06,3.002999999999929,US,US01,1,1,S01E01,766,1799.164,1802.167,SPEAKER_06,"Pagong, you get
fire in the form",7
766,767,1802.167,1803.668,of 50 waterproof matches.,SPEAKER_06,1.5009999999999764,US,US01,1,1,S01E01,767,1802.167,1803.668,SPEAKER_06,of 50 waterproof matches.,4
767,768,1803.668,1806.171,(team yelling),SPEAKER_06,1.701093750000382,US,US01,1,1,S01E01,768,1803.668,1806.171,SPEAKER_06,(team yelling),2
768,769,1806.171,1807.672,And more importantly...,SPEAKER_06,1.1216562499998872,US,US01,1,1,S01E01,769,1806.171,1807.672,SPEAKER_06,And more importantly...,3
769,770,1808.173,1810.675,"immunity from tomorrow's
Tribal Council.",SPEAKER_06,1.779031249999889,US,US01,1,1,S01E01,770,1808.173,1810.675,SPEAKER_06,"immunity from tomorrow's
Tribal Council.",5
770,771,1810.675,1812.677,"You'll stay on the
island a few more days.",SPEAKER_06,2.0019999999999527,US,US01,1,1,S01E01,771,1810.675,1812.677,SPEAKER_06,"You'll stay on the
island a few more days.",9
771,772,1812.677,1814.679,"Yes! This is happening
every time!",SPEAKER_06,1.3489687500002674,US,US01,1,1,S01E01,772,1812.677,1814.679,SPEAKER_06,"Yes! This is happening
every time!",6
772,773,1814.679,1816.681,"Every time, this is happening!",SPEAKER_11,1.64253124999982,US,US01,1,1,S01E01,773,1814.679,1816.681,SPEAKER_11,"Every time, this is happening!",5
773,774,1816.681,1818.183,Every time!,SPEAKER_11,1.5019999999999527,US,US01,1,1,S01E01,774,1816.681,1818.183,SPEAKER_11,Every time!,2
774,775,1818.183,1819.184,JEFF: Tagi.,SPEAKER_11,1.0009999999999764,US,US01,1,1,S01E01,775,1818.183,1819.184,SPEAKER_11,JEFF: Tagi.,2
775,776,1819.684,1820.685,That's why we're winning.,SPEAKER_11,1.0009999999999764,US,US01,1,1,S01E01,776,1819.684,1820.685,SPEAKER_11,That's why we're winning.,4
776,777,1821.186,1822.187,We're going to stay...,SPEAKER_11,1.0009999999999764,US,US01,1,1,S01E01,777,1821.186,1822.187,SPEAKER_11,We're going to stay...,4
777,778,1822.687,1823.188,Our island!,SPEAKER_11,0.5010000000002037,US,US01,1,1,S01E01,778,1822.687,1823.188,SPEAKER_11,Our island!,2
778,779,1823.688,1824.689,Tagi.,SPEAKER_06,0.31865625000000364,US,US01,1,1,S01E01,779,1823.688,1824.689,SPEAKER_06,Tagi.,1
779,780,1824.689,1825.69,Nice competition.,SPEAKER_06,1.0009999999999764,US,US01,1,1,S01E01,780,1824.689,1825.69,SPEAKER_06,Nice competition.,2
780,781,1825.69,1827.192,You know the drill.,SPEAKER_06,1.5019999999999527,US,US01,1,1,S01E01,781,1825.69,1827.192,SPEAKER_06,You know the drill.,4
781,782,1827.192,1829.694,"You have a date with me tomorrow
for the Tribal Council,",SPEAKER_06,2.5019999999999527,US,US01,1,1,S01E01,782,1827.192,1829.694,SPEAKER_06,"You have a date with me tomorrow
for the Tribal Council,",11
782,783,1829.694,1831.196,where one of you will be,SPEAKER_06,0.8856562499997835,US,US01,1,1,S01E01,783,1829.694,1831.196,SPEAKER_06,where one of you will be,6
783,784,1831.196,1832.697,the first person voted off.,SPEAKER_06,1.392468750000262,US,US01,1,1,S01E01,784,1831.196,1832.697,SPEAKER_06,the first person voted off.,5
784,785,1895.26,1897.262,You guys seen Dirk?,SPEAKER_01,0.928124999999909,US,US01,1,1,S01E01,785,1895.26,1897.262,SPEAKER_01,You guys seen Dirk?,4
785,786,1897.462,1898.963,Where the hell did he go?,SPEAKER_01,1.2032812499996908,US,US01,1,1,S01E01,786,1897.462,1898.963,SPEAKER_01,Where the hell did he go?,6
786,787,1901.866,1904.869,"Oh, he goes... He brought
his bible with him?",SPEAKER_17,1.489906249999649,US,US01,1,1,S01E01,787,1901.866,1904.869,SPEAKER_17,"Oh, he goes... He brought
his bible with him?",9
787,788,1904.869,1905.77,Yeah. Yeah.,SPEAKER_17,0.7713437500003693,US,US01,1,1,S01E01,788,1904.869,1905.77,SPEAKER_17,Yeah. Yeah.,2
788,789,1905.77,1907.272,I think he's pretty religious.,SPEAKER_27,1.5019999999999527,US,US01,1,1,S01E01,789,1905.77,1907.272,SPEAKER_27,I think he's pretty religious.,5
789,790,1907.772,1910.275,"He was telling me he was a
youth minister or something.",SPEAKER_27,1.9858437500001855,US,US01,1,1,S01E01,790,1907.772,1910.275,SPEAKER_27,"He was telling me he was a
youth minister or something.",11
790,791,1910.275,1912.677,(reading quietly),UNKNOWN,0.0,US,US01,1,1,S01E01,791,1910.275,1912.677,UNKNOWN,(reading quietly),2
791,792,1930.194,1931.195,Rain's coming.,SPEAKER_26,0.7762499999998909,US,US01,1,1,S01E01,792,1930.194,1931.195,SPEAKER_26,Rain's coming.,2
792,793,1931.195,1932.697,Again?,SPEAKER_26,0.5568749999999909,US,US01,1,1,S01E01,793,1931.195,1932.697,SPEAKER_26,Again?,1
793,794,1933.197,1933.698,That's all right.,UNKNOWN,0.0,US,US01,1,1,S01E01,794,1933.197,1933.698,UNKNOWN,That's all right.,3
794,795,1934.198,1935.7,I could always use a wash.,SPEAKER_27,1.3837499999999636,US,US01,1,1,S01E01,795,1934.198,1935.7,SPEAKER_27,I could always use a wash.,6
795,796,1935.7,1938.202,"RUDY: Before we got
on the island here,",SPEAKER_26,2.1866562499997144,US,US01,1,1,S01E01,796,1935.7,1938.202,SPEAKER_26,"RUDY: Before we got
on the island here,",8
796,797,1938.202,1940.705,"I formed opinions
about people,",SPEAKER_26,2.502999999999929,US,US01,1,1,S01E01,797,1938.202,1940.705,SPEAKER_26,"I formed opinions
about people,",5
797,798,1940.705,1943.408,"but I changed my mind
just on that trip in.",SPEAKER_26,2.7029999999999745,US,US01,1,1,S01E01,798,1940.705,1943.408,SPEAKER_26,"but I changed my mind
just on that trip in.",10
798,799,1943.708,1944.709,"Rich, for one.",SPEAKER_26,0.4924062499999309,US,US01,1,1,S01E01,799,1943.708,1944.709,SPEAKER_26,"Rich, for one.",3
799,800,1944.709,1947.211,"I mean, this guy
is... He's strong.",SPEAKER_26,2.5019999999999527,US,US01,1,1,S01E01,800,1944.709,1947.211,SPEAKER_26,"I mean, this guy
is... He's strong.",7
800,801,1947.211,1948.212,He's smart.,SPEAKER_26,1.0009999999999764,US,US01,1,1,S01E01,801,1947.211,1948.212,SPEAKER_26,He's smart.,2
801,802,1948.212,1949.714,The guy surprises me.,SPEAKER_26,1.0086562499998308,US,US01,1,1,S01E01,802,1948.212,1949.714,SPEAKER_26,The guy surprises me.,4
802,803,1949.714,1951.516,"You know, he's fat, but he's...",SPEAKER_26,1.2075312499998745,US,US01,1,1,S01E01,803,1949.714,1951.516,SPEAKER_26,"You know, he's fat, but he's...",6
803,804,1951.516,1953.017,(chuckling): he's good.,SPEAKER_26,0.6655937500001983,US,US01,1,1,S01E01,804,1951.516,1953.017,SPEAKER_26,(chuckling): he's good.,3
804,805,1953.518,1954.519,You can lay it over those.,SPEAKER_27,1.0009999999999764,US,US01,1,1,S01E01,805,1953.518,1954.519,SPEAKER_27,You can lay it over those.,6
805,806,1954.519,1955.52,RICHARD: I like Rudy.,SPEAKER_27,0.5988437500002419,US,US01,1,1,S01E01,806,1954.519,1955.52,SPEAKER_27,RICHARD: I like Rudy.,4
806,807,1955.52,1956.521,I'm not bothered,SPEAKER_27,1.0009999999999764,US,US01,1,1,S01E01,807,1955.52,1956.521,SPEAKER_27,I'm not bothered,3
807,808,1957.021,1958.022,"by his straightforwardness
at all.",SPEAKER_27,1.0009999999999764,US,US01,1,1,S01E01,808,1957.021,1958.022,SPEAKER_27,"by his straightforwardness
at all.",5
808,809,1958.022,1959.023,I don't think,SPEAKER_27,1.0009999999999764,US,US01,1,1,S01E01,809,1958.022,1959.023,SPEAKER_27,I don't think,3
809,810,1959.023,1959.924,it's even a problem.,SPEAKER_27,0.9010000000000673,US,US01,1,1,S01E01,810,1959.023,1959.924,SPEAKER_27,it's even a problem.,4
810,811,1959.924,1961.426,I-I like it that he's saying,SPEAKER_27,1.5019999999999527,US,US01,1,1,S01E01,811,1959.924,1961.426,SPEAKER_27,I-I like it that he's saying,6
811,812,1961.426,1963.127,"""Hey, do this,"" or,
""Hey, do that,""",SPEAKER_27,1.7010000000000218,US,US01,1,1,S01E01,812,1961.426,1963.127,SPEAKER_27,"""Hey, do this,"" or,
""Hey, do that,""",7
812,813,1963.127,1965.63,"but people are thinking of that
as very direct and arrogant.",SPEAKER_27,2.5030000000001564,US,US01,1,1,S01E01,813,1963.127,1965.63,SPEAKER_27,"but people are thinking of that
as very direct and arrogant.",11
813,814,1965.63,1967.632,"That's the word I'm hearing,
and I'm thinking to myself",SPEAKER_27,2.0019999999999527,US,US01,1,1,S01E01,814,1965.63,1967.632,SPEAKER_27,"That's the word I'm hearing,
and I'm thinking to myself",10
814,815,1968.132,1970.635,"""Well, they thinkhe'sarrogant;
Oh, my God, I'm out of here!""",SPEAKER_27,2.502999999999929,US,US01,1,1,S01E01,815,1968.132,1970.635,SPEAKER_27,"""Well, they thinkhe'sarrogant;
Oh, my God, I'm out of here!""",10
815,816,1973.538,1975.039,(thuds),UNKNOWN,0.0,US,US01,1,1,S01E01,816,1973.538,1975.039,UNKNOWN,(thuds),1
816,817,1980.244,1981.746,"Oh, my gosh.",SPEAKER_13,0.7756562499998836,US,US01,1,1,S01E01,817,1980.244,1981.746,SPEAKER_13,"Oh, my gosh.",3
817,818,1982.246,1983.247,What do we got?,SPEAKER_03,0.2599687500000982,US,US01,1,1,S01E01,818,1982.246,1983.247,SPEAKER_03,What do we got?,4
818,819,1983.247,1986.25,"The good news is we'll
be having fire tonight.",SPEAKER_03,2.46153124999978,US,US01,1,1,S01E01,819,1983.247,1986.25,SPEAKER_03,"The good news is we'll
be having fire tonight.",9
819,820,1986.25,1989.053,"The bad news is one of us
won't be here to enjoy it.",SPEAKER_03,2.803000000000111,US,US01,1,1,S01E01,820,1986.25,1989.053,SPEAKER_03,"The bad news is one of us
won't be here to enjoy it.",13
820,821,1989.354,1990.355,We got Tribal Council tonight.,SPEAKER_19,0.9809062499998618,US,US01,1,1,S01E01,821,1989.354,1990.355,SPEAKER_19,We got Tribal Council tonight.,5
821,822,1990.655,1991.656,"""Pack your bags,
get ready to go,",SPEAKER_19,0.5437812499997108,US,US01,1,1,S01E01,822,1990.655,1991.656,SPEAKER_19,"""Pack your bags,
get ready to go,",7
822,823,1992.156,1994.158,"which one it will be, the
world will soon know.""",SPEAKER_19,2.0019999999999527,US,US01,1,1,S01E01,823,1992.156,1994.158,SPEAKER_19,"which one it will be, the
world will soon know.""",10
823,824,1994.158,1997.161,"KELLY: Unfortunately, we're going
to have to vote somebody off.",SPEAKER_19,3.0030000000001564,US,US01,1,1,S01E01,824,1994.158,1997.161,SPEAKER_19,"KELLY: Unfortunately, we're going
to have to vote somebody off.",10
824,825,1997.462,1998.963,"There's going to be
a lot of tension",SPEAKER_19,1.5009999999999764,US,US01,1,1,S01E01,825,1997.462,1998.963,SPEAKER_19,"There's going to be
a lot of tension",8
825,826,1998.963,2000.965,and one of us is going to leave.,SPEAKER_19,1.3140312499997435,US,US01,1,1,S01E01,826,1998.963,2000.965,SPEAKER_19,and one of us is going to leave.,8
826,827,2001.065,2003.568,"Well, what time we
got to do this at?",SPEAKER_19,1.8259687500001291,US,US01,1,1,S01E01,827,2001.065,2003.568,SPEAKER_19,"Well, what time we
got to do this at?",9
827,828,2003.668,2005.67,"It just said, ""Get
ready to go.""",SPEAKER_01,1.985906249999971,US,US01,1,1,S01E01,828,2003.668,2005.67,SPEAKER_01,"It just said, ""Get
ready to go.""",7
828,829,2005.67,2009.173,"Just, ""Pack your bags,
get ready to go.""",SPEAKER_01,0.4103437500000382,US,US01,1,1,S01E01,829,2005.67,2009.173,SPEAKER_01,"Just, ""Pack your bags,
get ready to go.""",8
829,830,2010.675,2012.677,"I can't believe we
have to pack up.",SPEAKER_04,1.8562500000000455,US,US01,1,1,S01E01,830,2010.675,2012.677,SPEAKER_04,"I can't believe we
have to pack up.",8
830,831,2012.677,2014.679,We're just getting settled.,SPEAKER_04,1.2993750000000546,US,US01,1,1,S01E01,831,2012.677,2014.679,SPEAKER_04,We're just getting settled.,4
831,832,2014.679,2015.68,"Well, somebody's gone.",SPEAKER_27,0.5209062499998254,US,US01,1,1,S01E01,832,2014.679,2015.68,SPEAKER_27,"Well, somebody's gone.",3
832,833,2015.68,2017.181,"So, it's time to think",SPEAKER_27,1.5009999999999764,US,US01,1,1,S01E01,833,2015.68,2017.181,SPEAKER_27,"So, it's time to think",5
833,834,2017.181,2018.683,"about who are they
going to vote for?",SPEAKER_27,1.5019999999999527,US,US01,1,1,S01E01,834,2017.181,2018.683,SPEAKER_27,"about who are they
going to vote for?",8
834,835,2019.183,2020.184,Why are they going to vote?,SPEAKER_27,1.0009999999999764,US,US01,1,1,S01E01,835,2019.183,2020.184,SPEAKER_27,Why are they going to vote?,6
835,836,2020.685,2021.686,I've narrowed it down to four.,SPEAKER_27,1.0009999999999764,US,US01,1,1,S01E01,836,2020.685,2021.686,SPEAKER_27,I've narrowed it down to four.,6
836,837,2021.686,2022.687,I'm one of them.,SPEAKER_27,1.0009999999999764,US,US01,1,1,S01E01,837,2021.686,2022.687,SPEAKER_27,I'm one of them.,4
837,838,2024.288,2025.289,"Well, it could mean a lot",SPEAKER_03,0.7642812499998399,US,US01,1,1,S01E01,838,2024.288,2025.289,SPEAKER_03,"Well, it could mean a lot",6
838,839,2025.289,2027.792,"uh, either staying
or being voted out.",SPEAKER_03,2.502999999999929,US,US01,1,1,S01E01,839,2025.289,2027.792,SPEAKER_03,"uh, either staying
or being voted out.",7
839,840,2027.792,2029.794,"You know, last
night's competition,",SPEAKER_03,2.00200000000018,US,US01,1,1,S01E01,840,2027.792,2029.794,SPEAKER_03,"You know, last
night's competition,",5
840,841,2030.294,2033.798,"I really feel responsible
because I couldn't keep up",SPEAKER_03,3.5039999999999054,US,US01,1,1,S01E01,841,2030.294,2033.798,SPEAKER_03,"I really feel responsible
because I couldn't keep up",9
841,842,2033.798,2036.3,"and I was dragged
totally off my feet.",SPEAKER_03,2.3198437500002456,US,US01,1,1,S01E01,842,2033.798,2036.3,SPEAKER_03,"and I was dragged
totally off my feet.",8
842,843,2036.3,2039.303,"I do feel that that
stumble probably cost us",SPEAKER_03,2.881406249999827,US,US01,1,1,S01E01,843,2036.3,2039.303,SPEAKER_03,"I do feel that that
stumble probably cost us",9
843,844,2039.303,2041.806,"the immunity challenge,
and that's a big one.",SPEAKER_03,2.502999999999929,US,US01,1,1,S01E01,844,2039.303,2041.806,SPEAKER_03,"the immunity challenge,
and that's a big one.",8
844,845,2041.806,2044.308,"Up until, uh,
probably last night,",SPEAKER_26,1.9126562499998272,US,US01,1,1,S01E01,845,2041.806,2044.308,SPEAKER_26,"Up until, uh,
probably last night,",6
845,846,2044.308,2046.31,"I never gave it a
second thought",SPEAKER_26,2.0019999999999527,US,US01,1,1,S01E01,846,2044.308,2046.31,SPEAKER_26,"I never gave it a
second thought",7
846,847,2046.31,2048.813,"about who I was
going to vote off",SPEAKER_26,2.5030000000001564,US,US01,1,1,S01E01,847,2046.31,2048.813,SPEAKER_26,"about who I was
going to vote off",8
847,848,2048.813,2051.816,"or if I got voted off, but
after last night, uh...",SPEAKER_26,1.4050312499994106,US,US01,1,1,S01E01,848,2048.813,2051.816,SPEAKER_26,"or if I got voted off, but
after last night, uh...",11
848,849,2052.216,2056.22,"I thought about it then,
and I decided then.",SPEAKER_26,3.4262187500003165,US,US01,1,1,S01E01,849,2052.216,2056.22,SPEAKER_26,"I thought about it then,
and I decided then.",9
849,850,2056.22,2058.923,"I feel pretty secure, actually,
about the vote tonight.",SPEAKER_24,2.133281249999527,US,US01,1,1,S01E01,850,2056.22,2058.923,SPEAKER_24,"I feel pretty secure, actually,
about the vote tonight.",9
850,851,2059.123,2061.125,"Kelly and I get
along real well",SPEAKER_24,1.2809062500000437,US,US01,1,1,S01E01,851,2059.123,2061.125,SPEAKER_24,"Kelly and I get
along real well",7
851,852,2061.225,2062.727,and we've been talking,SPEAKER_24,1.5019999999999527,US,US01,1,1,S01E01,852,2061.225,2062.727,SPEAKER_24,and we've been talking,4
852,853,2062.827,2064.829,"about strategy, and, you
know, who's not contributing",SPEAKER_24,2.0019999999999527,US,US01,1,1,S01E01,853,2062.827,2064.829,SPEAKER_24,"about strategy, and, you
know, who's not contributing",8
853,854,2065.229,2067.231,"as much, and who would
be best to vote off,",SPEAKER_24,2.0020000000004075,US,US01,1,1,S01E01,854,2065.229,2067.231,SPEAKER_24,"as much, and who would
be best to vote off,",10
854,855,2067.231,2070.034,"and I think we-we've come
to a mutual decision",SPEAKER_24,2.8029999999998836,US,US01,1,1,S01E01,855,2067.231,2070.034,SPEAKER_24,"and I think we-we've come
to a mutual decision",9
855,856,2070.034,2072.036,"and we've talked
to Sue about it.",SPEAKER_24,2.0019999999999527,US,US01,1,1,S01E01,856,2070.034,2072.036,SPEAKER_24,"and we've talked
to Sue about it.",7
856,857,2072.036,2074.939,"Stacey came up to
me, and it's, like,",SPEAKER_24,2.9029999999997926,US,US01,1,1,S01E01,857,2072.036,2074.939,SPEAKER_24,"Stacey came up to
me, and it's, like,",8
857,858,2075.239,2076.24,she don't like Rudy,SPEAKER_18,0.6684062499998618,US,US01,1,1,S01E01,858,2075.239,2076.24,SPEAKER_18,she don't like Rudy,4
858,859,2076.641,2077.642,"and she's, like,",SPEAKER_18,0.6697812499996871,US,US01,1,1,S01E01,859,2076.641,2077.642,SPEAKER_18,"and she's, like,",3
859,860,2077.642,2079.644,"""Oh, I think we're going
to vote for Rudy,""",SPEAKER_18,2.0019999999999527,US,US01,1,1,S01E01,860,2077.642,2079.644,SPEAKER_18,"""Oh, I think we're going
to vote for Rudy,""",9
860,861,2079.644,2081.646,"and vote him off 'cause
he's so barking.""",SPEAKER_18,2.0020000000004075,US,US01,1,1,S01E01,861,2079.644,2081.646,SPEAKER_18,"and vote him off 'cause
he's so barking.""",8
861,862,2081.646,2084.148,"Well, anybody's too barking
and too bossy to Stacey",SPEAKER_18,2.5019999999999527,US,US01,1,1,S01E01,862,2081.646,2084.148,SPEAKER_18,"Well, anybody's too barking
and too bossy to Stacey",9
862,863,2084.148,2086.15,"because she doesn't
move her ass.",SPEAKER_18,2.0019999999999527,US,US01,1,1,S01E01,863,2084.148,2086.15,SPEAKER_18,"because she doesn't
move her ass.",6
863,864,2086.35,2088.352,"The chicks think I'm voting
for one person, and I'm not.",SPEAKER_18,2.0019999999999527,US,US01,1,1,S01E01,864,2086.35,2088.352,SPEAKER_18,"The chicks think I'm voting
for one person, and I'm not.",11
864,865,2097.762,2100.264,"This is Tribal Council,
where each week",SPEAKER_06,1.2825000000002547,US,US01,1,1,S01E01,865,2097.762,2100.264,SPEAKER_06,"This is Tribal Council,
where each week",7
865,866,2100.264,2102.767,"one member will be
voted off the island.",SPEAKER_06,2.017906249999214,US,US01,1,1,S01E01,866,2100.264,2102.767,SPEAKER_06,"one member will be
voted off the island.",8
866,867,2102.767,2104.769,"Last night, in a
crushing defeat",SPEAKER_06,1.0870937500003492,US,US01,1,1,S01E01,867,2102.767,2104.769,SPEAKER_06,"Last night, in a
crushing defeat",6
867,868,2104.769,2107.271,"Tagi lost the
immunity challenge,",SPEAKER_06,2.5020000000004075,US,US01,1,1,S01E01,868,2104.769,2107.271,SPEAKER_06,"Tagi lost the
immunity challenge,",5
868,869,2107.271,2111.275,"so, tonight, they will come here
and vote the first person off.",SPEAKER_06,4.003999999999905,US,US01,1,1,S01E01,869,2107.271,2111.275,SPEAKER_06,"so, tonight, they will come here
and vote the first person off.",12
869,870,2111.576,2113.578,"It all begins with
a dangerous hike",SPEAKER_06,1.5732812499995816,US,US01,1,1,S01E01,870,2111.576,2113.578,SPEAKER_06,"It all begins with
a dangerous hike",7
870,871,2113.678,2115.179,through the jungle.,SPEAKER_06,1.5010000000002037,US,US01,1,1,S01E01,871,2113.678,2115.179,SPEAKER_06,through the jungle.,3
871,872,2118.282,2120.284,"With so little time
to get acquainted,",SPEAKER_06,1.30990625000004,US,US01,1,1,S01E01,872,2118.282,2120.284,SPEAKER_06,"With so little time
to get acquainted,",7
872,873,2120.685,2122.186,everyone is vulnerable.,SPEAKER_06,1.5010000000002037,US,US01,1,1,S01E01,873,2120.685,2122.186,SPEAKER_06,everyone is vulnerable.,3
873,874,2123.588,2125.59,"Rich's talk-versus-action
approach",SPEAKER_06,1.3509062499997526,US,US01,1,1,S01E01,874,2123.588,2125.59,SPEAKER_06,"Rich's talk-versus-action
approach",3
874,875,2126.09,2128.092,"may be more annoying
than helpful.",SPEAKER_06,2.0019999999999527,US,US01,1,1,S01E01,875,2126.09,2128.092,SPEAKER_06,"may be more annoying
than helpful.",6
875,876,2130.394,2133.397,"Sonja's tumble
cost them dearly.",SPEAKER_06,2.1599999999998545,US,US01,1,1,S01E01,876,2130.394,2133.397,SPEAKER_06,"Sonja's tumble
cost them dearly.",5
876,877,2133.397,2135.399,One thing's for certain:,UNKNOWN,0.0,US,US01,1,1,S01E01,877,2133.397,2135.399,UNKNOWN,One thing's for certain:,4
877,878,2135.399,2138.402,"At Tribal Council,
youareheld accountable",SPEAKER_06,2.8566562500000146,US,US01,1,1,S01E01,878,2135.399,2138.402,SPEAKER_06,"At Tribal Council,
youareheld accountable",5
878,879,2138.903,2139.403,for your actions.,SPEAKER_06,0.5,US,US01,1,1,S01E01,879,2138.903,2139.403,SPEAKER_06,for your actions.,3
879,880,2139.904,2140.905,Therewillbe a vote.,SPEAKER_06,1.0010000000002037,US,US01,1,1,S01E01,880,2139.904,2140.905,SPEAKER_06,Therewillbe a vote.,3
880,881,2141.205,2142.707,Someoneisgoing home.,SPEAKER_06,1.5019999999999527,US,US01,1,1,S01E01,881,2141.205,2142.707,SPEAKER_06,Someoneisgoing home.,2
881,882,2142.707,2144.208,I see torches.,SPEAKER_01,0.8495312499994725,US,US01,1,1,S01E01,882,2142.707,2144.208,SPEAKER_01,I see torches.,3
882,883,2144.709,2146.21,"Oh, that looks pretty hairy.",SPEAKER_01,1.5010000000002037,US,US01,1,1,S01E01,883,2144.709,2146.21,SPEAKER_01,"Oh, that looks pretty hairy.",5
883,884,2146.21,2148.212,(birds chirping),SPEAKER_01,0.21971875000053842,US,US01,1,1,S01E01,884,2146.21,2148.212,SPEAKER_01,(birds chirping),2
884,885,2151.215,2152.717,(gong sounds),UNKNOWN,0.0,US,US01,1,1,S01E01,885,2151.215,2152.717,UNKNOWN,(gong sounds),2
885,886,2152.717,2155.72,Make our way around.,SPEAKER_08,0.9956250000004729,US,US01,1,1,S01E01,886,2152.717,2155.72,SPEAKER_08,Make our way around.,4
886,887,2167.532,2169.033,We begin Tribal Council,UNKNOWN,0.0,US,US01,1,1,S01E01,887,2167.532,2169.033,UNKNOWN,We begin Tribal Council,4
887,888,2169.033,2170.034,with a ritual.,SPEAKER_06,0.9074062499998945,US,US01,1,1,S01E01,888,2169.033,2170.034,SPEAKER_06,with a ritual.,3
888,889,2170.034,2172.036,Behind each of you is a torch.,SPEAKER_06,2.0019999999999527,US,US01,1,1,S01E01,889,2170.034,2172.036,SPEAKER_06,Behind each of you is a torch.,7
889,890,2172.036,2175.039,"I'd like you to grab the
torch and approach the fire.",SPEAKER_06,3.0030000000001564,US,US01,1,1,S01E01,890,2172.036,2175.039,SPEAKER_06,"I'd like you to grab the
torch and approach the fire.",11
890,891,2175.039,2177.542,Go ahead and dip your torches,SPEAKER_06,0.53384374999996,US,US01,1,1,S01E01,891,2175.039,2177.542,SPEAKER_06,Go ahead and dip your torches,6
891,892,2177.542,2179.544,in the flame and light them.,SPEAKER_06,2.0019999999999527,US,US01,1,1,S01E01,892,2177.542,2179.544,SPEAKER_06,in the flame and light them.,6
892,893,2179.944,2182.446,"Put them back in their
slot, and take a seat.",SPEAKER_06,1.8950312500001019,US,US01,1,1,S01E01,893,2179.944,2182.446,SPEAKER_06,"Put them back in their
slot, and take a seat.",10
893,894,2182.446,2183.447,We do this because--,SPEAKER_06,1.0010000000002037,US,US01,1,1,S01E01,894,2182.446,2183.447,SPEAKER_06,We do this because--,4
894,895,2183.848,2186.35,"as I'm sure you've
discovered--",SPEAKER_06,2.5019999999999527,US,US01,1,1,S01E01,895,2183.848,2186.35,SPEAKER_06,"as I'm sure you've
discovered--",5
895,896,2186.35,2187.552,"on the island, fire
represents life.",SPEAKER_06,1.2020000000002256,US,US01,1,1,S01E01,896,2186.35,2187.552,SPEAKER_06,"on the island, fire
represents life.",6
896,897,2188.052,2190.054,"These torches now represent
your life, your identity",SPEAKER_06,2.0019999999999527,US,US01,1,1,S01E01,897,2188.052,2190.054,SPEAKER_06,"These torches now represent
your life, your identity",8
897,898,2190.054,2191.556,here at Tribal Council.,SPEAKER_06,1.5019999999999527,US,US01,1,1,S01E01,898,2190.054,2191.556,SPEAKER_06,here at Tribal Council.,4
898,899,2191.556,2193.257,The good news is,SPEAKER_06,0.6404062500000691,US,US01,1,1,S01E01,899,2191.556,2193.257,SPEAKER_06,The good news is,4
899,900,2193.257,2195.259,"you will take these torches
with you when you leave",SPEAKER_06,2.0019999999999527,US,US01,1,1,S01E01,900,2193.257,2195.259,SPEAKER_06,"you will take these torches
with you when you leave",10
900,901,2195.259,2196.26,"so you will have fire,",SPEAKER_06,1.0010000000002037,US,US01,1,1,S01E01,901,2195.259,2196.26,SPEAKER_06,"so you will have fire,",5
901,902,2196.26,2197.762,"and you will bring
them back with you",SPEAKER_06,1.5019999999999527,US,US01,1,1,S01E01,902,2196.26,2197.762,SPEAKER_06,"and you will bring
them back with you",8
902,903,2198.262,2199.263,to each Tribal Council.,SPEAKER_06,1.000999999999749,US,US01,1,1,S01E01,903,2198.262,2199.263,SPEAKER_06,to each Tribal Council.,4
903,904,2199.263,2200.264,Go ahead and have a seat.,SPEAKER_06,0.7785937500002547,US,US01,1,1,S01E01,904,2199.263,2200.264,SPEAKER_06,Go ahead and have a seat.,6
904,905,2200.765,2202.767,"Well, leave it to me
to state the obvious,",SPEAKER_06,1.3247812499994325,US,US01,1,1,S01E01,905,2200.765,2202.767,SPEAKER_06,"Well, leave it to me
to state the obvious,",9
905,906,2202.767,2205.269,"but this is not a
place you want to be.",SPEAKER_06,1.7970937500003856,US,US01,1,1,S01E01,906,2202.767,2205.269,SPEAKER_06,"but this is not a
place you want to be.",10
906,907,2205.57,2208.573,"You tread in dangerous territory
every time you come here.",SPEAKER_06,2.9120312499994725,US,US01,1,1,S01E01,907,2205.57,2208.573,SPEAKER_06,"You tread in dangerous territory
every time you come here.",10
907,908,2208.573,2210.074,Tribal Council is basically,SPEAKER_06,1.5010000000002037,US,US01,1,1,S01E01,908,2208.573,2210.074,SPEAKER_06,Tribal Council is basically,4
908,909,2210.074,2212.076,"where you account for your
actions on the island.",SPEAKER_06,0.98696874999996,US,US01,1,1,S01E01,909,2210.074,2212.076,SPEAKER_06,"where you account for your
actions on the island.",9
